stepCount,timeStamp,objectId,posX,posY,posZ,oriX,oriY,oriZ,oriW,velX,velY,velZ,omegaX,omegaY,omegaZ,qNum,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11
5,0.05000000074505806,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.05000000074505806,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.004214794375002384,0.14106789231300354,-0.36863601207733154,-0.004214794375002384,0.14106792211532593,-0.3686387538909912,0.004214794375002384,0.14106790721416473,-0.368637353181839,-0.004214794375002384,0.14106792211532593,-0.36863842606544495,0.05311591178178787,1.7777743339538574,-4.645591735839844,-0.05311591178178787,1.7777750492095947,-4.6456146240234375,0.05311591178178787,1.777774691581726,-4.645603179931641,-0.05311591178178787,1.7777749300003052,-4.645612716674805
6,0.05999999865889549,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.05999999865889549,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.004692837595939636,0.15706785023212433,-0.4104456603527069,-0.004692837595939636,0.1570678949356079,-0.41044843196868896,0.004692837595939636,0.15706786513328552,-0.41044700145721436,-0.004692837595939636,0.15706788003444672,-0.4104481339454651,0.047804318368434906,1.5999960899353027,-4.180964469909668,-0.047804318368434906,1.5999964475631714,-4.180969715118408,0.047804318368434906,1.5999962091445923,-4.180966854095459,-0.047804318368434906,1.5999964475631714,-4.180969715118408
7,0.07000000029802322,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.07000000029802322,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.005123076029121876,0.1714678555727005,-0.44807565212249756,-0.005123076029121876,0.17146790027618408,-0.4480786919593811,0.005123076029121876,0.1714678704738617,-0.44807714223861694,-0.005123076029121876,0.17146790027618408,-0.44807836413383484,0.043023888021707535,1.4400005340576172,-3.7629992961883545,-0.043023888021707535,1.4400016069412231,-3.763026475906372,0.043023888021707535,1.4400010108947754,-3.763012409210205,-0.043023888021707535,1.4400014877319336,-3.7630248069763184
8,0.07999999821186066,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.07999999821186066,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.005510291084647179,0.18442784249782562,-0.48194193840026855,-0.005510291084647179,0.1844279021024704,-0.48194509744644165,0.005510291084647179,0.184427872300148,-0.4819434881210327,-0.005510291084647179,0.1844279021024704,-0.4819447696208954,0.03872149810194969,1.29599928855896,-3.3866288661956787,-0.03872149810194969,1.2960001230239868,-3.3866395950317383,0.03872149810194969,1.2959996461868286,-3.386634111404419,-0.03872149810194969,1.2960000038146973,-3.3866395950317383
9,0.09000000357627869,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.09000000357627869,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.005858784541487694,0.19609183073043823,-0.5124211311340332,-0.005858784541487694,0.196091890335083,-0.5124242901802063,0.005858784541487694,0.19609186053276062,-0.5124226212501526,-0.005858784541487694,0.196091890335083,-0.5124239325523376,0.03484934940934181,1.166398525238037,-3.047917127609253,-0.03484934940934181,1.1663990020751953,-3.047917366027832,0.03484934940934181,1.1663987636566162,-3.047917366027832,-0.03484934940934181,1.1663988828659058,-3.0479180812835693
10,0.10000000149011612,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.10000000149011612,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.006172428838908672,0.20658941566944122,-0.5398520231246948,-0.006172428838908672,0.206589475274086,-0.5398551225662231,0.006172428838908672,0.2065894454717636,-0.5398535132408142,-0.006172428838908672,0.206589475274086,-0.5398548245429993,0.03136441484093666,1.0497578382492065,-2.743091106414795,-0.03136441484093666,1.0497581958770752,-2.743084192276001,0.03136441484093666,1.0497580766677856,-2.7430877685546875,-0.03136441484093666,1.0497581958770752,-2.7430856227874756
11,0.10999999940395355,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.10999999940395355,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.006454708520323038,0.21603722870349884,-0.5645396113395691,-0.006454708520323038,0.21603728830814362,-0.5645425915718079,0.006454708520323038,0.21603725850582123,-0.5645410418510437,-0.006454708520323038,0.21603728830814362,-0.564542293548584,0.028227971866726875,0.944781482219696,-2.468757390975952,-0.028227971866726875,0.9447816610336304,-2.4687461853027344,0.028227971866726875,0.9447816014289856,-2.468751907348633,-0.028227971866726875,0.9447816610336304,-2.468747854232788
12,0.11999999731779099,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.11999999731779099,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.006708760280162096,0.2245403379201889,-0.5867600440979004,-0.006708760280162096,0.22454042732715607,-0.5867631435394287,0.006708760280162096,0.22454038262367249,-0.5867615342140198,-0.006708760280162096,0.22454041242599487,-0.5867628455162048,0.025405175983905792,0.8503111600875854,-2.2220423221588135,-0.025405175983905792,0.8503125905990601,-2.2220582962036133,0.025405175983905792,0.850311815738678,-2.2220497131347656,-0.025405175983905792,0.8503124117851257,-2.222058057785034
13,0.12999999523162842,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.12999999523162842,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.006937406957149506,0.23219312727451324,-0.6067579984664917,-0.006937406957149506,0.2321932166814804,-0.6067612171173096,0.006937406957149506,0.23219317197799683,-0.6067595481872559,-0.006937406957149506,0.2321932017803192,-0.6067609190940857,0.022864658385515213,0.7652789950370789,-1.99979829788208,-0.022864658385515213,0.7652801275253296,-1.9998060464859009,0.022864658385515213,0.7652795314788818,-1.9998018741607666,-0.022864658385515213,0.76528000831604,-1.9998064041137695
14,0.14000000059604645,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.14000000059604645,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.007143188733607531,0.23908062279224396,-0.6247559189796448,-0.007143188733607531,0.23908072710037231,-0.6247591376304626,0.007143188733607531,0.23908068239688873,-0.6247574687004089,-0.007143188733607531,0.23908071219921112,-0.6247588396072388,0.02057819254696369,0.6887502074241638,-1.7997875213623047,-0.02057819254696369,0.6887511014938354,-1.7997891902923584,0.02057819254696369,0.6887506246566772,-1.7997881174087524,-0.02057819254696369,0.6887509822845459,-1.7997900247573853
15,0.15000000596046448,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.15000000596046448,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.007328392472118139,0.24527937173843384,-0.6409537196159363,-0.007328392472118139,0.2452794909477234,-0.6409569382667542,0.007328392472118139,0.2452794313430786,-0.6409552693367004,-0.007328392472118139,0.2452794760465622,-0.6409566402435303,0.018520373851060867,0.6198744773864746,-1.6197843551635742,-0.018520373851060867,0.6198751330375671,-1.619781732559204,0.018520373851060867,0.6198747754096985,-1.6197829246520996,-0.018520373851060867,0.6198750734329224,-1.61978280544281
16,0.1599999964237213,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.1599999964237213,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0074950759299099445,0.25085824728012085,-0.6555315852165222,-0.0074950759299099445,0.2508583664894104,-0.6555347442626953,0.0074950759299099445,0.25085827708244324,-0.6555331349372864,-0.0074950759299099445,0.250858336687088,-0.6555345058441162,0.01666833646595478,0.5578863620758057,-1.4577865600585938,-0.01666833646595478,0.5578868389129639,-1.4577808380126953,0.01666833646595478,0.5578866004943848,-1.457783579826355,-0.01666833646595478,0.5578868389129639,-1.4577820301055908
17,0.17000000178813934,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.17000000178813934,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.007645091041922569,0.2558792233467102,-0.6686515212059021,-0.007645091041922569,0.25587934255599976,-0.6686545610427856,0.007645091041922569,0.2558792531490326,-0.6686530113220215,-0.007645091041922569,0.25587931275367737,-0.6686543226242065,0.015001501888036728,0.5020971894264221,-1.3119922876358032,-0.015001501888036728,0.5020975470542908,-1.3119844198226929,0.015001501888036728,0.5020973086357117,-1.311988353729248,-0.015001501888036728,0.502097487449646,-1.3119856119155884
18,0.18000000715255737,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.18000000715255737,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.007780104409903288,0.26039808988571167,-0.6804593205451965,-0.007780104409903288,0.2603982090950012,-0.6804623007774353,0.007780104409903288,0.26039811968803406,-0.6804607510566711,-0.007780104409903288,0.26039817929267883,-0.6804620623588562,0.013501351699233055,0.45188698172569275,-1.1807804107666016,-0.013501351699233055,0.45188722014427185,-1.180770993232727,0.013501351699233055,0.4518870711326599,-1.180775761604309,-0.013501351699233055,0.45188722014427185,-1.180772304534912
19,0.1899999976158142,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.1899999976158142,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.007901616394519806,0.2644650638103485,-0.6910862326622009,-0.007901616394519806,0.26446518301963806,-0.6910890936851501,0.007901616394519806,0.2644651234149933,-0.6910876035690308,-0.007901616394519806,0.2644651532173157,-0.6910889148712158,0.012151217088103294,0.4066978693008423,-1.0626919269561768,-0.012151217088103294,0.4066980183124542,-1.0626816749572754,0.012151217088103294,0.40669792890548706,-1.0626869201660156,-0.012151217088103294,0.4066980183124542,-1.0626829862594604
20,0.20000000298023224,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.20000000298023224,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.008010977879166603,0.2681253254413605,-0.7006503939628601,-0.008010977879166603,0.26812544465065,-0.7006531357765198,0.008010977879166603,0.26812538504600525,-0.7006517052650452,-0.008010977879166603,0.26812544465065,-0.7006529569625854,0.010936095379292965,0.36602774262428284,-0.9564141631126404,-0.010936095379292965,0.3660278022289276,-0.956403374671936,0.010936095379292965,0.36602774262428284,-0.9564088582992554,-0.010936095379292965,0.3660278022289276,-0.9564046859741211
21,0.20999999344348907,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.20999999344348907,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.00810940284281969,0.23293907940387726,-0.6808475255966187,-0.008106227032840252,0.28861355781555176,-0.7015913724899292,0.008106227032840252,0.288613498210907,-0.7015899419784546,-0.00810940284281969,0.23293916881084442,-0.680849552154541,0.009842485189437866,-3.518625259399414,1.980285882949829,-0.00952497310936451,2.048809766769409,-0.09382038563489914,0.00952497310936451,2.04880952835083,-0.09382408857345581,-0.009842485189437866,-3.5186281204223633,1.9803379774093628
22,0.2199999988079071,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.2199999988079071,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.008194954134523869,0.21083839237689972,-0.672099769115448,-0.008194971829652786,0.3109537959098816,-0.6981781721115112,0.008194971829652786,0.3109537363052368,-0.6981768608093262,-0.008194954134523869,0.21083849668502808,-0.6721020340919495,0.008555173873901367,-2.210068464279175,0.8747740387916565,-0.008874480612576008,2.2340242862701416,0.34131601452827454,0.008874480612576008,2.2340242862701416,0.3413105607032776,-0.008555173873901367,-2.210066795349121,0.8747546076774597
23,0.23000000417232513,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.23000000417232513,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.008269554004073143,0.19936884939670563,-0.6704618334770203,-0.008381656371057034,0.35825759172439575,-0.729627251625061,0.008381616324186325,0.35825762152671814,-0.7296260595321655,-0.00826960988342762,0.19936881959438324,-0.6704638600349426,0.007459993474185467,-1.1469550132751465,0.16379579901695251,-0.018668411299586296,4.730380535125732,-3.144907236099243,0.018664442002773285,4.730388641357422,-3.144920825958252,-0.0074655464850366116,-1.1469680070877075,0.16381803154945374
24,0.23999999463558197,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.23999999463558197,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.008334457874298096,0.19669361412525177,-0.673285722732544,-0.008668825030326843,0.4008316397666931,-0.7918879389762878,0.008668789640069008,0.4008316695690155,-0.7918870449066162,-0.00833450723439455,0.19669361412525177,-0.6732878684997559,0.006490340456366539,-0.2675226330757141,-0.28238844871520996,-0.0287169199436903,4.257404327392578,-6.226068496704102,0.028717316687107086,4.257406234741211,-6.226102352142334,-0.006489785388112068,-0.2675200402736664,-0.2824050188064575
25,0.25,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.25,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.008391795679926872,0.20133161544799805,-0.6786268949508667,-0.008977632038295269,0.4391483962535858,-0.8682610392570496,0.008977600373327732,0.4391484260559082,-0.8682603240013123,-0.008391841314733028,0.20133163034915924,-0.6786291599273682,0.005733834579586983,0.4637991487979889,-0.5341179370880127,-0.030880676582455635,3.8316755294799805,-7.637310981750488,0.030881034210324287,3.8316760063171387,-7.637326717376709,-0.0057333349250257015,0.46380120515823364,-0.5341286659240723
26,0.25999999046325684,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.25999999046325684,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.008443348109722137,0.21202804148197174,-0.6849572062492371,-0.00928069744259119,0.4548706114292145,-0.9384341239929199,0.009280668571591377,0.45487067103385925,-0.9384335875511169,-0.008443388156592846,0.21202807128429413,-0.6849595308303833,0.005155226681381464,1.069642424583435,-0.6330334544181824,-0.030306566506624222,1.5722213983535767,-7.017309188842773,0.03030688874423504,1.572222352027893,-7.017323970794678,-0.005154776852577925,1.0696439743041992,-0.6330387592315674
27,0.27000001072883606,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.27000001072883606,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.008490720763802528,0.22766511142253876,-0.690969705581665,-0.00953688658773899,0.4386267364025116,-0.9914408922195435,0.009536860510706902,0.438626766204834,-0.9914404153823853,-0.008490758016705513,0.22766515612602234,-0.6909720301628113,0.004737308248877525,1.5637073516845703,-0.6012488603591919,-0.02561885118484497,-1.6243889331817627,-5.300675392150879,0.0256191398948431,-1.624388337135315,-5.300685882568359,-0.004736903589218855,1.5637085437774658,-0.6012495756149292
28,0.2800000011920929,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.2800000011920929,1,0.0,0.0,1.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.008535251952707767,0.24719080328941345,-0.6954312920570374,-0.009634340181946754,0.39755064249038696,-0.9961740374565125,0.009634315967559814,0.39755070209503174,-0.996173620223999,-0.008535285480320454,0.24719086289405823,-0.6954335570335388,0.0044531067833304405,1.9525699615478516,-0.4461548328399658,-0.00974534172564745,-4.107608318328857,-0.4733119308948517,0.009745602495968342,-4.107608795166016,-0.4733164310455322,-0.004452742636203766,1.952570915222168,-0.4461521804332733
29,0.28999999165534973,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
