stepCount,timeStamp,objectId,posX,posY,posZ,oriX,oriY,oriZ,oriW,velX,velY,velZ,omegaX,omegaY,omegaZ,qNum,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11 
93,0.9300000071525574,1,0.2760668992996216,0.0071030268445611,0.2698517441749573,-0.0020346050150692463,0.0001866917300503701,0.014297917485237122,0.9998956918716431,0.6028991937637329,0.08802120387554169,0.1539611518383026,-0.2662888169288635,0.190965473651886,-0.0004440273914951831,12,0.009897666983306408,0.26559075713157654,-0.8922290802001953,-0.009334278292953968,0.3571694791316986,-0.8073599934577942,0.009334678761661053,0.3571490943431854,-0.8073863983154297,-0.009891467168927193,0.265588641166687,-0.8922314643859863,-0.009952962398529053,-3.8813750743865967,4.3288044929504395,0.004473104141652584,1.287090539932251,1.081478476524353,-0.00438742246478796,1.2873122692108154,1.0818103551864624,0.010031630285084248,-3.8813765048980713,4.328874588012695
94,0.9399999976158142,1,0.28299716114997864,0.0077380407601594925,0.27181515097618103,-0.0028143522795289755,0.0008188956417143345,0.014312711544334888,0.9998932480812073,0.6930255889892578,0.06350138783454895,0.19634155929088593,-0.1577414721250534,0.12420397251844406,0.0027372478507459164,12,0.009804370813071728,0.2402246594429016,-0.8623411655426025,-0.009300513193011284,0.37265411019325256,-0.7933681607246399,0.009299978613853455,0.37263521552085876,-0.7933961749076843,-0.009798739105463028,0.24022270739078522,-0.8623431324958801,-0.009329667314887047,-2.5366106033325195,2.988795280456543,0.00337646109983325,1.548462986946106,1.3991811275482178,-0.0034700147807598114,1.54861319065094,1.3990248441696167,0.009272797033190727,-2.536594867706299,2.9888381958007812
95,0.949999988079071,1,0.29007142782211304,0.008372455835342407,0.27234217524528503,-0.0035226570907980204,0.0003313558117952198,0.014331279322504997,0.9998910427093506,0.7074266076087952,0.06344154477119446,0.0527004711329937,-0.14024844765663147,-0.09951430559158325,0.004109982401132584,12,0.009717615321278572,0.2258167713880539,-0.841679036617279,-0.009376540780067444,0.4137883484363556,-0.8152984976768494,0.009376063011586666,0.41377076506614685,-0.8153234720230103,-0.009713112376630306,0.22581446170806885,-0.841680645942688,-0.0086754709482193,-1.4407885074615479,2.0662102699279785,-0.007602695841342211,4.11342191696167,-2.19303035736084,0.007608385756611824,4.113554954528809,-2.192727565765381,0.008562653325498104,-1.4408239126205444,2.0662474632263184
96,0.9599999785423279,1,0.29698583483695984,0.008998269215226173,0.27165526151657104,-0.004226230084896088,-6.085933273425326e-05,0.014335602521896362,0.9998883008956909,0.6914408802986145,0.06258130073547363,-0.06868943572044373,-0.1395767331123352,-0.08044788986444473,0.0011952610220760107,12,0.00963765662163496,0.22049663960933685,-0.8273794651031494,-0.009564220905303955,0.45080944895744324,-0.8689939975738525,0.009563629515469074,0.45079365372657776,-0.8690158128738403,-0.00963378045707941,0.22049455344676971,-0.8273809552192688,-0.007995955646038055,-0.5320131182670593,1.4299598932266235,-0.018768075853586197,3.7021119594573975,-5.369552135467529,0.018756655976176262,3.7022881507873535,-5.369235992431641,0.007933189161121845,-0.5319908261299133,1.4299662113189697
97,0.9700000286102295,1,0.3038328289985657,0.009619088843464851,0.2698667347431183,-0.0049360040575265884,-0.00046569263213314116,0.014331139624118805,0.9998850226402283,0.6847007870674133,0.0620819590985775,-0.1788545548915863,-0.14078101515769958,-0.08299645036458969,-0.0005494568031281233,12,0.009564569219946861,0.22275424003601074,-0.8173100352287292,-0.0097834886983037,0.4841284155845642,-0.9376568794250488,0.009782779030501842,0.4841144382953644,-0.9376758337020874,-0.009561409242451191,0.2227524369955063,-0.8173123598098755,-0.007308715023100376,0.22576074302196503,1.0069400072097778,-0.021926717832684517,3.3318967819213867,-6.8662872314453125,0.021914968267083168,3.332078218460083,-6.866003513336182,0.007237129844725132,0.22578702867031097,1.0068621635437012
98,0.9800000190734863,1,0.3085375428199768,0.008785267360508442,0.27127891778945923,-0.0031691989861428738,0.0006590282428078353,0.014339441433548927,0.9998919367790222,0.47047102451324463,-0.08338211476802826,0.14122049510478973,0.3501030504703522,0.2299913913011551,0.0006946197827346623,12,0.009495997801423073,0.23130886256694794,-0.8097712397575378,-0.010005960240960121,0.4953528344631195,-1.0008912086486816,0.01000544335693121,0.49534010887145996,-1.0009081363677979,-0.009493612684309483,0.23130659759044647,-0.809772253036499,-0.006857110653072596,0.8554618954658508,0.7538806796073914,-0.022247133776545525,1.1224408149719238,-6.3234357833862305,0.02226642705500126,1.1225675344467163,-6.323234558105469,0.006779657211154699,0.8554168343544006,0.7540074586868286
99,0.9900000095367432,1,0.31334206461906433,0.007928749546408653,0.27256280183792114,-0.0013158437795937061,0.001718821469694376,0.014345329254865646,0.9998947381973267,0.4804530441761017,-0.08565182983875275,0.12838608026504517,0.367594450712204,0.21725448966026306,0.0002533628139644861,12,0.009437940083444118,0.2450179159641266,-0.8033003807067871,-0.010189592838287354,0.47506076097488403,-1.0476528406143188,0.010189143940806389,0.4750494062900543,-1.0476680994033813,-0.009434960782527924,0.24501515924930573,-0.8033053874969482,-0.0058058262802660465,1.3709056377410889,0.6470838785171509,-0.018363289535045624,-2.0292084217071533,-4.676158905029297,0.018370050936937332,-2.02907133102417,-4.675986289978027,0.005865198094397783,1.370856523513794,0.6466879844665527
100,1.0,1,0.3184470236301422,0.00712186936289072,0.2738054692745209,0.0004929074784740806,0.0027610936667770147,0.014347493648529053,0.9998931288719177,0.5104963183403015,-0.08068801462650299,0.12426747381687164,0.35872238874435425,0.21362322568893433,-0.0004586353024933487,12,0.009387541562318802,0.2628084421157837,-0.7965270280838013,-0.010221746750175953,0.4303412139415741,-1.046764850616455,0.010221358388662338,0.4303310811519623,-1.0467784404754639,-0.009383994154632092,0.2628052532672882,-0.7965357303619385,-0.005039772484451532,1.7790509462356567,0.6773362159729004,-0.0032154391519725323,-4.471954822540283,0.08879959583282471,0.003221446881070733,-4.471831798553467,0.08895597606897354,0.005096707958728075,1.7790089845657349,0.6769677400588989
101,1.0099999904632568,1,0.3240968585014343,0.006477830931544304,0.27517277002334595,0.0020472370088100433,0.003648795885965228,0.01434293482452631,0.9998883605003357,0.5649808049201965,-0.06440380960702896,0.13673089444637299,0.3082835376262665,0.1819847971200943,-0.0016689688200131059,12,0.009344597347080708,0.28360915184020996,-0.7880380749702454,-0.010099760256707668,0.37755587697029114,-0.9909816980361938,0.01009942963719368,0.37754684686660767,-0.9909939169883728,-0.009340385906398296,0.28360557556152344,-0.788050651550293,-0.004294439684599638,2.080070734024048,0.8488927483558655,0.012198694050312042,-5.278532981872559,5.578311920166016,-0.012192830443382263,-5.278422832489014,5.578454971313477,0.004360782448202372,2.080031156539917,0.8485068082809448
102,1.0199999809265137,1,0.3305889368057251,0.00618631299585104,0.2768695652484894,0.002998777199536562,0.004155143164098263,0.014328589662909508,0.9998841881752014,0.6492078304290771,-0.029151828959584236,0.16968049108982086,0.1888255923986435,0.103996641933918,-0.0033437798265367746,12,0.009308576583862305,0.30627918243408203,-0.7762401103973389,-0.009986400604248047,0.3405466079711914,-0.9508427977561951,0.009986133314669132,0.34053856134414673,-0.950853705406189,-0.009303554892539978,0.30627524852752686,-0.776256799697876,-0.003602134995162487,2.2670037746429443,1.1797977685928345,0.011335923336446285,-3.7009270191192627,4.013889312744141,-0.01132967509329319,-3.7008297443389893,4.014022350311279,0.0036830806639045477,2.2669687271118164,1.179384469985962
103,1.0299999713897705,1,0.3372252285480499,0.005901473108679056,0.2771422564983368,0.003942263778299093,0.003589099505916238,0.01430931594222784,0.9998834133148193,0.6636291742324829,-0.02848396822810173,0.027267232537269592,0.19028213620185852,-0.11047966033220291,-0.0049754721112549305,12,0.009375915862619877,0.35291436314582825,-0.7976461052894592,-0.009881715290248394,0.3157061040401459,-0.9210699200630188,0.009881697595119476,0.31569918990135193,-0.9210803508758545,-0.009371310472488403,0.3529109060764313,-0.7976623773574829,0.006734000518918037,4.66351842880249,-2.140596389770508,0.010468531399965286,-2.4840502738952637,2.977287769317627,-0.010443584062159061,-2.4839348793029785,2.9773383140563965,-0.006775564514100552,4.663565635681152,-2.140554428100586
104,1.0399999618530273,1,0.3437076807022095,0.005615316331386566,0.276162713766098,0.0048939380794763565,0.003051258157938719,0.01429863553494215,0.9998811483383179,0.6482463479042053,-0.028615674003958702,-0.097953662276268,0.19184602797031403,-0.10482209920883179,-0.0032364665530622005,12,0.009559614583849907,0.3960229158401489,-0.8517782688140869,-0.009785481728613377,0.3010299503803253,-0.8986544609069824,0.009785386733710766,0.3010234534740448,-0.8986635208129883,-0.009555421769618988,0.39601972699165344,-0.8517917394638062,0.01836984232068062,4.310854911804199,-5.4132161140441895,0.009623385965824127,-1.4676154851913452,2.2415482997894287,-0.009631057269871235,-1.4675750732421875,2.241678476333618,-0.018411045894026756,4.310882568359375,-5.412939548492432
