stepCount,timeStamp,objectId,posX,posY,posZ,oriX,oriY,oriZ,oriW,velX,velY,velZ,omegaX,omegaY,omegaZ,qNum,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,u0,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11
2,0.019999999552965164,2,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.019999999552965164,3,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.029999999329447746,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.029999999329447746,1,-0.0001698606793070212,-5.620343472401146e-06,0.48726704716682434,5.3541876695817336e-05,-0.002484311582520604,-2.178939030272886e-05,0.9999969005584717,-0.004347808193415403,-0.00012628700642380863,-0.4587837755680084,0.0027308661956340075,-0.11760643869638443,-0.0008892620680853724,12,0.0030933269299566746,0.10353701561689377,-0.27055463194847107,-0.0030934582464396954,0.10353701561689377,-0.27055639028549194,0.0030936955008655787,0.10353796929121017,-0.27055802941322327,-0.0030934216920286417,0.10353730618953705,-0.2705593407154083,0.06557527929544449,2.194779872894287,-5.7351579666137695,-0.06557519733905792,2.194780111312866,-5.735201358795166,0.06557916104793549,2.1948001384735107,-5.735202789306641,-0.06557376682758331,2.194781541824341,-5.735349178314209
3,0.029999999329447746,2,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.029999999329447746,3,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.03999999910593033,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.03999999910593033,1,-0.00021144282072782516,-6.780710009479662e-06,0.4817468822002411,6.692702299915254e-05,-0.003042658558115363,-2.5708548491820693e-05,0.9999953508377075,-0.004158214665949345,-0.00011603665188886225,-0.5520161986351013,0.002676550764590502,-0.11166981607675552,-0.0007831644616089761,12,0.003683538641780615,0.1232900395989418,-0.3221709728240967,-0.0036836350336670876,0.1232900470495224,-0.3221733570098877,0.0036840145476162434,0.12329129874706268,-0.32217490673065186,-0.0036835195496678352,0.12329034507274628,-0.3221781849861145,0.05902117118239403,1.9753022193908691,-5.1616339683532715,-0.05901768058538437,1.9753034114837646,-5.161698341369629,0.05903191864490509,1.9753328561782837,-5.161686420440674,-0.05900978296995163,1.9753034114837646,-5.16188383102417
4,0.03999999910593033,2,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.03999999910593033,3,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.05000000074505806,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.05000000074505806,1,-0.0002504372096154839,-7.838159035600256e-06,0.4752947688102722,7.988406287040561e-05,-0.0035690474323928356,-2.9159489713492803e-05,0.999993622303009,-0.0038994376081973314,-0.00010574493353487924,-0.6452118754386902,0.002590813208371401,-0.1052783653140068,-0.0006893550744280219,12,0.004214735236018896,0.1410677582025528,-0.36862561106681824,-0.004214794375002384,0.141067773103714,-0.36862829327583313,0.004215263295918703,0.14106915891170502,-0.368629515171051,-0.004214620683342218,0.14106804132461548,-0.36863407492637634,0.053119681775569916,1.7777717113494873,-4.645464897155762,-0.05311591178178787,1.7777726650238037,-4.645493030548096,0.05312487110495567,1.7777857780456543,-4.645462512969971,-0.053110092878341675,1.7777702808380127,-4.645589828491211
5,0.05000000074505806,2,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.05000000074505806,3,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.05999999865889549,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.05999999865889549,1,-0.0002864959242288023,-8.800755495030899e-06,0.4679102599620819,9.226701513398439e-05,-0.0040623280219733715,-3.2204410672420636e-05,0.9999917149543762,-0.003605873789638281,-9.625964594306424e-05,-0.7384516596794128,0.002475902670994401,-0.09865687787532806,-0.0006080333259887993,12,0.004692942835390568,0.1570677012205124,-0.4104345142841339,-0.004692837595939636,0.15706777572631836,-0.4104379117488861,0.004693695809692144,0.15706941485404968,-0.4104383885860443,-0.004692393355071545,0.1570679396390915,-0.4104451537132263,0.04782074689865112,1.5999950170516968,-4.180890083312988,-0.047804318368434906,1.5999996662139893,-4.180961608886719,0.04784323275089264,1.6000264883041382,-4.1808857917785645,-0.04777727648615837,1.5999889373779297,-4.181107521057129
6,0.05999999865889549,2,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.05999999865889549,3,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.07000000029802322,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.07000000029802322,1,-0.00031948628020472825,-9.66961306403391e-06,0.45959240198135376,0.00010403365740785375,-0.0045222146436572075,-3.489272785373032e-05,0.9999897480010986,-0.0032990335021167994,-8.688574598636478e-05,-0.8317853808403015,0.002352566923946142,-0.09197819232940674,-0.0005365979741327465,12,0.005123313050717115,0.17146766185760498,-0.448062539100647,-0.005123076029121876,0.17146776616573334,-0.4480662941932678,0.005124198738485575,0.17146950960159302,-0.44806593656539917,-0.005122434347867966,0.1714678257703781,-0.4480741620063782,0.04303701967000961,1.4399950504302979,-3.7628016471862793,-0.043023888021707535,1.4399988651275635,-3.76283860206604,0.04305030405521393,1.4400092363357544,-3.7627551555633545,-0.043004099279642105,1.4399884939193726,-3.7629024982452393
7,0.07000000029802322,2,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.07000000029802322,3,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.07999999821186066,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.07999999821186066,1,-0.00034942387719638646,-1.0461604688316584e-05,0.4503399729728699,0.00011502293637022376,-0.004949118942022324,-3.725540955201723e-05,0.9999877214431763,-0.002993760397657752,-7.91991624282673e-05,-0.9252439737319946,0.0021970337256789207,-0.085381880402565,-0.0004714893002528697,12,0.00551114184781909,0.18442761898040771,-0.48192688822746277,-0.005510291084647179,0.1844279170036316,-0.48193198442459106,0.005512707866728306,0.18442997336387634,-0.4819294810295105,-0.005508702713996172,0.18442752957344055,-0.48194095492362976,0.038782861083745956,1.2959966659545898,-3.3864355087280273,-0.03872149810194969,1.2960147857666016,-3.386568546295166,0.03885094076395035,1.2960457801818848,-3.386355400085449,-0.03862682357430458,1.2959704399108887,-3.38667893409729
8,0.07999999821186066,2,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.07999999821186066,3,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.09000000357627869,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.09000000357627869,1,-0.0003764223656617105,-1.1171266123710666e-05,0.44015154242515564,0.00012534941197372973,-0.005343904718756676,-3.934896449209191e-05,0.9999856948852539,-0.002699849894270301,-7.096610352164134e-05,-1.018841028213501,0.002064445521682501,-0.07895819842815399,-0.00041758143925108016,12,0.0058601112104952335,0.19609157741069794,-0.5124049186706543,-0.005858784541487694,0.19609202444553375,-0.5124108791351318,0.0058621433563530445,0.19609420001506805,-0.5124063491821289,-0.005856482777744532,0.19609126448631287,-0.5124201774597168,0.034896932542324066,1.1663960218429565,-3.047802448272705,-0.03484934940934181,1.16641104221344,-3.0478878021240234,0.03494354337453842,1.1664221286773682,-3.047685384750366,-0.034778010100126266,1.1663739681243896,-3.047919750213623
9,0.09000000357627869,2,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.09000000357627869,3,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.10000000149011612,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.10000000149011612,1,-0.00040064845234155655,-1.1805987014668062e-05,0.4290257692337036,0.0001349991071037948,-0.00570781622081995,-4.12058798247017e-05,0.9999837279319763,-0.0024226077366620302,-6.347207818180323e-05,-1.1125798225402832,0.0019290850032120943,-0.0727834403514862,-0.0003702030226122588,12,0.006174113135784864,0.20658914744853973,-0.5398352742195129,-0.006172428838908672,0.2065896987915039,-0.5398417115211487,0.006176447961479425,0.20659184455871582,-0.5398353934288025,-0.006169605068862438,0.20658864080905914,-0.5398507714271545,0.031400203704833984,1.0497558116912842,-2.743035078048706,-0.03136441484093666,1.0497678518295288,-2.7430858612060547,0.03143046796321869,1.0497654676437378,-2.7429075241088867,-0.0313122496008873,1.0497379302978516,-2.7430617809295654
10,0.10000000149011612,2,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.10000000149011612,3,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.10999999940395355,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.10999999940395355,1,-0.00042229736573062837,-1.2372949640848674e-05,0.4169612228870392,0.00014397445193026215,-0.006042340770363808,-4.285480463295244e-05,0.9999817609786987,-0.0021648912224918604,-5.6696262618061155e-05,-1.2064546346664429,0.0017942186677828431,-0.06690610200166702,-0.00032858262420631945,12,0.006456651724874973,0.21603694558143616,-0.5645226836204529,-0.006454708520323038,0.2160375863313675,-0.5645294189453125,0.006459165830165148,0.21603962779045105,-0.5645216107368469,-0.006451519206166267,0.21603630483150482,-0.5645378828048706,0.028253862634301186,0.9447798728942871,-2.4687442779541016,-0.028227971866726875,0.9447891712188721,-2.468770742416382,0.028271766379475594,0.9447783827781677,-2.4686200618743896,-0.028191428631544113,0.9447659254074097,-2.468712091445923
11,0.10999999940395355,2,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.10999999940395355,3,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.11999999731779099,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.11999999731779099,1,-0.0004415759176481515,-1.2878895176982041e-05,0.40395668148994446,0.00015228935808409005,-0.006349117495119572,-4.4320549932308495e-05,0.9999798536300659,-0.0019278544932603836,-5.0594568165251985e-05,-1.3004539012908936,0.0016621453687548637,-0.06135651841759682,-0.0002919448306784034,12,0.006710880436003208,0.22453995048999786,-0.5867415070533752,-0.006708760280162096,0.22454068064689636,-0.5867483019828796,0.006713481154292822,0.2245425581932068,-0.5867393016815186,-0.006705331616103649,0.22453922033309937,-0.5867560505867004,0.025422900915145874,0.8503016233444214,-2.221881866455078,-0.025405175983905792,0.8503085970878601,-2.221890449523926,0.025431543588638306,0.8502930402755737,-2.221768379211426,-0.025381216779351234,0.8502911925315857,-2.2218127250671387
12,0.11999999731779099,2,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.11999999731779099,3,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.12999999523162842,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.12999999523162842,1,-0.000458691269159317,-1.333005911874352e-05,0.3900110423564911,0.00015996604633983225,-0.006629866547882557,-4.562463436741382e-05,0.9999780058860779,-0.0017115350347012281,-4.511639053816907e-05,-1.3945622444152832,0.0015345298452302814,-0.05615103244781494,-0.00025963058578781784,12,0.006939637940376997,0.23219266533851624,-0.6067385673522949,-0.006937406957149506,0.23219344019889832,-0.6067453622817993,0.006942256819456816,0.23219513893127441,-0.606735348701477,-0.006933839060366154,0.23219186067581177,-0.6067521572113037,0.022875748574733734,0.7652713060379028,-1.999704360961914,-0.022864658385515213,0.765276312828064,-1.9997003078460693,0.022877532988786697,0.7652583122253418,-1.999605417251587,-0.02285073511302471,0.7652638554573059,-1.999613642692566
13,0.12999999523162842,2,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.12999999523162842,3,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.14000000059604645,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.14000000059604645,1,-0.0004738439165521413,-1.3732148545386735e-05,0.37512344121932983,0.00016703258734196424,-0.006886336486786604,-4.6785800805082545e-05,0.9999762773513794,-0.0015152647392824292,-4.0208913560491055e-05,-1.4887614250183105,0.0014125315938144922,-0.05129525437951088,-0.0002310796407982707,12,0.0071454779244959354,0.23908011615276337,-0.6247360110282898,-0.007143188733607531,0.23908092081546783,-0.6247426271438599,0.007148064207285643,0.2390824258327484,-0.6247319579124451,-0.007139560766518116,0.23907925188541412,-0.6247485876083374,0.02058396115899086,0.6887441277503967,-1.7997432947158813,-0.02057819254696369,0.6887473464012146,-1.7997301816940308,0.020580748096108437,0.6887285709381104,-1.7996604442596436,-0.020572179928421974,0.6887392401695251,-1.7996416091918945
14,0.14000000059604645,2,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.14000000059604645,3,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.15000000596046448,0,0.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.15000000596046448,1,-0.00048722344217821956,-1.4090345757722389e-05,0.359293133020401,0.00017352083523292094,-0.007120264694094658,-4.7820420149946585e-05,0.9999746084213257,-0.001337953843176365,-3.581974669941701e-05,-1.5830312967300415,0.0012969099916517735,-0.046786773949861526,-0.00020581326680257916,12,0.007330697029829025,0.24527880549430847,-0.6409337520599365,-0.007328392472118139,0.24527962505817413,-0.6409401893615723,0.007333215791732073,0.24528096616268158,-0.6409290432929993,-0.007324765902012587,0.24527791142463684,-0.640945315361023,0.018521929159760475,0.6198697090148926,-1.6197770833969116,-0.018520373851060867,0.6198714971542358,-1.6197575330734253,0.018515147268772125,0.6198529601097107,-1.6197102069854736,-0.018520526587963104,0.6198669075965881,-1.6196714639663696
